State,District,Location,Longitude,Latitude,Cd,Cr,Cu,Pb,Mn,Ni,Fe,Zn
Gujarat,Mahesana,Vadnagar(M),72.646100,23.789300,0.420000,0.243000,0.638274,1.112000,0.001000,1.558000,1.147000,0.075000
Gujarat,Mahesana,Ladlol,72.732700,23.621500,0.370000,0.380000,0.458869,1.306000,0.001000,1.617000,1.220000,0.309000
Gujarat,Mahesana,Bhandupara,72.377700,23.724500,0.422000,0.209000,0.652997,1.594000,0.078000,1.607000,0.704000,0.051000
Gujarat,Mahesana,Gunja,72.590500,23.745700,0.472000,0.376000,0.268307,1.650000,0.043000,1.543000,1.152000,0.048000
Gujarat,Mahesana,Tarabh,72.457100,23.759200,0.457000,0.362000,0.557359,1.306000,0.013000,1.670000,0.704000,0.256000
Gujarat,Mahisagar,Juna Vasadra,73.362500,23.083300,0.510000,0.403000,0.691475,1.323000,0.014000,1.551000,1.135000,0.089000
Gujarat,Mahisagar,Khanpur,73.677200,23.370000,0.412000,0.403000,0.170287,1.323000,0.078000,1.545000,1.308000,0.237000
Gujarat,Mahisagar,Limbadia Peti,73.600000,23.204200,0.400000,0.134000,0.100360,0.071000,0.043000,1.583000,1.152000,0.127000
Gujarat,Mahisagar,Kantha,73.652200,23.178300,0.422000,0.398000,0.225473,1.650000,0.056000,1.651000,1.220000,0.098000
Gujarat,Mahisagar,Kothamba,73.519400,23.019400,0.457000,0.361000,0.433457,0.245000,0.034000,1.808000,1.045000,0.055000
Gujarat,Mahisagar,Lunawada,73.608300,23.129200,0.449000,0.189000,0.331645,2.348000,0.067000,1.451000,1.227000,0.109000
Gujarat,Mahisagar,Malekpur1,73.736100,23.230600,0.400000,0.271000,0.767829,0.019000,0.087000,1.508000,1.001000,0.133000
Gujarat,Mahisagar,Gadhar,73.775000,23.150000,0.449000,0.209000,0.203663,0.566000,0.042000,1.626000,1.123000,0.172000
Gujarat,Mahisagar,Santrampur1,73.908300,23.191700,0.510000,0.369000,0.170309,0.915000,0.034000,1.636000,0.896000,0.052000
Gujarat,Mahisagar,Sarsava,73.976900,23.227800,0.403000,0.361000,0.777031,0.302000,0.034000,1.563000,0.834000,0.218000
Gujarat,Morbi,Halvad2,71.185400,23.019600,0.425000,0.362000,0.443942,0.252000,0.008000,1.628000,0.955000,0.133000
Gujarat,Morbi,Juna Devliya 1,70.990800,23.011500,0.510000,0.239000,0.728452,1.594000,0.042000,1.545000,1.001000,0.052000
Gujarat,Morbi,Mathak,71.061500,22.842500,0.434000,0.403000,0.000931,0.571000,0.010000,1.628000,1.751000,0.141000
Gujarat,Morbi,Malia,70.756900,23.088600,0.398000,0.373000,0.505211,0.396000,0.067000,1.628000,1.014000,0.181000
Gujarat,Morbi,Mota Dahisara,70.613900,22.962100,0.448000,0.361000,0.712096,0.019000,0.019000,1.581000,1.152000,0.133000
Gujarat,Morbi,Sarvad,70.707100,23.006500,0.472000,0.239000,0.047412,1.107000,0.087000,1.772000,0.801000,0.052000
Gujarat,Morbi,Jetpur Pithad,70.894700,23.002800,0.362000,0.185000,0.401716,0.302000,0.010000,1.624000,1.220000,0.098000
Gujarat,Morbi,Modpar1,70.662500,22.901700,0.457000,0.266000,0.779975,1.480000,0.001000,1.461000,1.308000,0.172000
Gujarat,Morbi,Nichi Mandal,70.963500,22.861000,0.472000,0.182000,0.008087,2.348000,0.087000,1.461000,1.014000,0.049000
Gujarat,Morbi,Chhatar,70.753100,22.505500,0.457000,0.243000,0.595705,0.396000,0.034000,1.628000,1.123000,0.141000
Gujarat,Morbi,Hadmatia,70.811100,22.682200,0.379000,0.243000,0.578664,1.594000,0.011000,1.492000,0.813000,0.080000
Gujarat,Morbi,Neknam,70.699900,22.500100,0.472000,0.362000,0.415708,1.109000,0.014000,1.451000,1.043000,0.089000
Gujarat,Morbi,Bhalgam,71.082600,22.435700,0.448000,0.362000,0.586679,0.541000,0.067000,1.492000,0.813000,0.109000
Gujarat,Morbi,Sindhavadar,70.897500,22.551500,0.420000,0.182000,0.709511,0.071000,0.034000,1.551000,0.813000,0.262000
Gujarat,Narmada,Jankh,73.495100,21.502200,0.457000,0.398000,0.500749,2.348000,0.006000,1.520000,1.147000,0.052000
Gujarat,Narmada,Kanbi Pitha,73.696300,21.573200,0.449000,0.387000,0.308514,0.071000,0.012000,1.603000,1.028000,0.153000
Gujarat,Narmada,Garudeshwar,73.653600,21.889100,0.449000,0.398000,0.633240,2.507000,0.014000,1.563000,1.147000,0.075000
Gujarat,Narmada,Hirapura,73.602300,21.862100,0.474000,0.209000,0.210459,0.541000,0.011000,1.508000,1.194000,0.069000
Gujarat,Narmada,Moti Raval,73.634800,21.874700,0.472000,0.364000,0.174154,0.043000,0.014000,1.603000,1.043000,0.080000
Gujarat,Narmada,Rasela,73.491700,21.925000,0.448000,0.387000,0.581987,2.507000,0.013000,1.670000,1.045000,0.120000
Gujarat,Narmada,Ringani,73.466000,21.841400,0.446000,0.369000,0.334041,0.728000,0.042000,1.563000,1.066000,0.262000
Gujarat,Narmada,Amayar,73.763000,21.544900,0.452000,0.230000,0.148159,1.650000,0.019000,1.626000,1.045000,0.048000
Gujarat,Narmada,Salemba 1,73.820500,21.516300,0.370000,0.182000,0.477257,0.019000,0.014000,1.603000,0.834000,0.080000
Gujarat,Narmada,Namaria,73.623500,22.049100,0.474000,0.209000,0.059589,0.537000,0.001000,1.508000,1.308000,0.069000
Gujarat,Navsari,Chadav,73.326700,20.837300,0.370000,0.387000,0.594324,0.245000,0.013000,1.554000,0.896000,0.256000
Gujarat,Navsari,Kaliyari,73.143800,20.721200,0.434000,0.380000,0.783751,1.112000,0.006000,1.508000,1.028000,0.109000
Gujarat,Navsari,Rumla,73.171700,20.680300,0.510000,0.364000,0.596708,0.252000,0.013000,1.628000,1.147000,0.104000
Gujarat,Navsari,Sari_Khurd,72.952600,20.793000,0.379000,0.209000,0.073093,1.112000,0.043000,1.581000,0.909000,0.098000
Gujarat,Navsari,Chinam,72.883000,20.998600,0.472000,0.398000,0.085954,1.109000,0.014000,1.628000,1.751000,0.141000
Gujarat,Navsari,Dandi,72.802500,20.887000,0.370000,0.398000,0.352384,0.252000,0.067000,1.628000,0.704000,0.080000
Gujarat,Navsari,Onjal,72.844700,20.838200,0.472000,0.271000,0.433856,2.348000,0.002000,1.551000,1.227000,0.089000
Gujarat,Navsari,Ubhrat,72.742300,21.014100,0.441000,0.361000,0.322621,0.537000,0.012000,1.563000,1.014000,0.047000
Gujarat,Navsari,Khergam,73.093500,20.630600,0.507000,0.243000,0.641772,1.013000,0.014000,1.603000,0.813000,0.172000
Gujarat,Navsari,Parujan,72.836300,20.023100,0.449000,0.239000,0.311101,0.506000,0.004000,1.451000,1.224000,0.120000
Gujarat,Navsari,Doldha,73.239600,20.792500,0.474000,0.379000,0.046879,1.323000,0.013000,1.674000,1.308000,0.262000
Gujarat,Panchmahal,Ranipura,73.758300,22.725000,0.425000,0.069000,0.788010,0.245000,0.012000,1.551000,1.220000,0.256000
Gujarat,Panchmahal,Chhabanpur,73.612500,22.827800,0.472000,0.410000,0.035532,1.633000,0.025000,1.603000,0.801000,0.079000
Gujarat,Panchmahal,Dhanol,73.506700,22.758600,0.459000,0.182000,0.412500,1.107000,0.004000,1.808000,1.001000,0.218000
Gujarat,Panchmahal,Godhra Ur_2,73.591100,22.769200,0.452000,0.364000,0.235443,0.541000,0.002000,1.461000,1.152000,0.075000
Gujarat,Panchmahal,Godhra Ur_3,73.606900,22.780000,0.460000,0.134000,0.151754,1.306000,0.001000,1.628000,0.909000,0.075000
Gujarat,Panchmahal,Godhra2,73.633300,22.770800,0.398000,0.398000,0.350418,0.302000,0.002000,1.520000,1.028000,0.127000
Gujarat,Panchmahal,Tuwa,73.470800,22.804200,0.370000,0.364000,0.446800,1.013000,0.010000,1.636000,0.909000,0.075000
Gujarat,Panchmahal,Tarkanda,73.529200,22.545800,0.398000,0.362000,0.155771,0.908000,0.001000,1.626000,1.220000,0.181000
Gujarat,Panchmahal,Timbi2,73.508300,22.508300,0.370000,0.369000,0.396821,0.908000,0.067000,1.461000,1.045000,0.309000
Gujarat,Panchmahal,Jambughoda,73.724700,22.371900,0.425000,0.401000,0.105047,0.537000,0.012000,1.545000,1.001000,0.172000
Gujarat,Panchmahal,Javan,73.685000,22.401400,0.449000,0.361000,0.514576,0.245000,0.078000,1.520000,1.043000,0.127000
Gujarat,Panchmahal,Kalol Ur_2,73.451400,22.589700,0.505000,0.185000,0.259637,0.252000,0.010000,1.607000,1.001000,0.141000
Gujarat,Panchmahal,Khadki Vadiya,73.500300,22.662200,0.460000,0.266000,0.443977,1.107000,0.006000,1.636000,1.045000,0.120000
Gujarat,Panchmahal,Vejalpur,73.558300,22.695800,0.451000,0.239000,0.024673,0.252000,0.001000,1.508000,1.227000,0.098000
Gujarat,Panchmahal,Santroad_1,73.793100,22.803300,0.449000,0.362000,0.010663,2.507000,0.001000,1.636000,1.194000,0.237000
Gujarat,Panchmahal,Shehra,73.625000,22.954200,0.448000,0.209000,0.339882,0.719000,0.010000,1.628000,1.308000,0.181000
Gujarat,Patan,Dharmoda1,72.073500,23.696100,0.472000,0.361000,0.105362,1.422000,0.013000,1.543000,1.147000,0.075000
Gujarat,Patan,Dhinoj1,72.279200,23.659300,0.446000,0.380000,0.786242,0.019000,0.053000,1.772000,2.215000,0.256000
Gujarat,Patan,Kamboi,72.016700,23.677600,0.474000,0.387000,0.608877,0.252000,0.012000,1.562000,1.062000,0.127000
Gujarat,Patan,Mujpur,71.860300,23.589200,0.460000,0.410000,0.320683,0.396000,0.012000,1.624000,0.704000,0.052000
Gujarat,Patan,Balisana,72.254200,23.814400,0.444000,0.243000,0.067842,0.252000,0.078000,1.626000,0.759000,0.058000
Gujarat,Patan,Sander,72.254700,23.769400,0.448000,0.380000,0.733992,0.302000,0.056000,1.461000,0.896000,0.181000
Gujarat,Patan,Shankhari,72.164600,23.780200,0.459000,0.361000,0.291138,1.594000,0.002000,1.563000,0.813000,0.153000
Gujarat,Patan,Gochanad,71.624600,23.771300,0.412000,0.069000,0.000550,1.109000,0.043000,1.545000,1.081000,0.127000
Gujarat,Patan,Moti Chander,71.770300,23.599200,0.354000,0.410000,0.287984,1.594000,0.002000,1.657000,1.062000,0.075000
Gujarat,Patan,Piprala,71.096700,23.646200,0.441000,0.189000,0.193760,0.566000,0.004000,1.624000,1.840000,0.309000
Gujarat,Porbandar,Kadegi,69.980100,21.451900,0.510000,0.361000,0.221731,1.323000,0.004000,1.562000,1.001000,0.256000
Gujarat,Porbandar,Kutiyana1,70.011300,21.628400,0.448000,0.410000,0.372461,0.541000,0.019000,1.626000,0.801000,0.256000
Gujarat,Porbandar,Dhruvala,70.004400,21.694000,0.434000,0.369000,0.498167,0.571000,0.025000,1.508000,0.955000,0.153000
Gujarat,Porbandar,Khageshri,69.983500,21.751700,0.451000,0.239000,0.794704,1.112000,0.013000,1.603000,1.227000,0.098000
Gujarat,Porbandar,Adwana2,69.594700,21.915400,0.451000,0.209000,0.613796,0.541000,0.019000,1.581000,1.751000,0.048000
Gujarat,Porbandar,Babda,69.590300,21.740600,0.510000,0.209000,0.261548,0.915000,0.053000,1.508000,0.834000,0.049000
Gujarat,Porbandar,Bakharla,69.636400,21.733600,0.379000,0.185000,0.408628,1.323000,0.013000,1.624000,1.045000,0.055000
Gujarat,Porbandar,Balej,69.865400,21.376300,0.408000,0.403000,0.557037,0.245000,0.019000,1.492000,0.701000,0.079000
Gujarat,Porbandar,Degam,69.599800,21.700100,0.472000,0.209000,0.082178,1.422000,0.019000,1.581000,1.751000,0.262000
Gujarat,Porbandar,Khambodar,69.589200,21.803900,0.362000,0.026000,0.508456,0.506000,0.087000,1.628000,1.220000,0.048000
Gujarat,Porbandar,Kolikhada Village?2,69.636800,21.681600,0.379000,0.209000,0.170827,0.302000,0.006000,1.603000,1.014000,0.058000
Gujarat,Porbandar,Kuchhadi,69.548900,21.681000,0.448000,0.380000,0.345709,0.043000,0.001000,1.551000,1.014000,0.051000
Gujarat,Porbandar,Miyani,69.384000,21.839400,0.379000,0.239000,0.650978,0.571000,0.025000,1.624000,1.001000,0.079000
Gujarat,Porbandar,Mocha,69.897500,21.338100,0.472000,0.239000,0.458150,1.594000,0.013000,1.670000,0.801000,0.127000
Gujarat,Porbandar,Mojiwana,69.574300,21.860000,0.354000,0.134000,0.128142,1.633000,0.087000,1.772000,0.704000,0.218000
Gujarat,Porbandar,Navibandar,69.796700,21.449100,0.460000,0.361000,0.722502,2.348000,0.014000,1.581000,0.813000,0.120000
Gujarat,Porbandar,Oddar,69.692100,21.552900,0.444000,0.362000,0.282602,2.348000,0.012000,1.808000,1.066000,0.172000
Gujarat,Porbandar,Palkhada1,69.484900,21.760300,0.448000,0.134000,0.464823,0.915000,0.013000,1.581000,1.066000,0.153000
Gujarat,Porbandar,Pata,69.932400,21.285800,0.474000,0.380000,0.164792,0.571000,0.010000,1.617000,1.123000,0.309000
Gujarat,Porbandar,Porbandar1,69.616700,21.641000,0.444000,0.069000,0.709955,0.566000,0.008000,1.657000,0.759000,0.109000
Gujarat,Porbandar,Ratadi,69.498100,21.734700,0.362000,0.104000,0.089972,1.107000,0.013000,1.657000,0.896000,0.109000
Gujarat,Porbandar,Ratia,69.821300,21.416300,0.398000,0.369000,0.605714,0.571000,0.014000,1.670000,0.909000,0.049000
Gujarat,Porbandar,Tukda,69.721200,21.525100,0.507000,0.361000,0.441988,1.013000,0.087000,1.581000,1.123000,0.105000
Gujarat,Porbandar,Visavada,69.453800,21.775200,0.422000,0.403000,0.315102,1.422000,0.013000,1.581000,1.062000,0.055000
Gujarat,Porbandar,Adityana,69.688800,21.720100,0.474000,0.216000,0.071439,0.728000,0.010000,1.551000,0.704000,0.141000
Gujarat,Porbandar,Bhod,69.798300,21.680400,0.460000,0.364000,0.104222,0.245000,0.010000,1.808000,0.704000,0.089000
Gujarat,Porbandar,Bhoddar,69.894900,21.575100,0.505000,0.026000,0.246254,1.323000,0.010000,1.657000,1.123000,0.127000
Gujarat,Porbandar,Hanumangadh1,69.802400,21.795500,0.510000,0.379000,0.747015,1.323000,0.013000,1.659000,1.147000,0.075000
Gujarat,Porbandar,Kandorna,69.881000,21.649200,0.400000,0.182000,0.424252,0.019000,0.042000,1.461000,1.081000,0.052000
Gujarat,Porbandar,Ranavav2,69.762500,21.686800,0.444000,0.362000,0.154937,0.245000,0.008000,1.461000,1.123000,0.309000
Gujarat,Rajkot,Dhoraji1,70.465800,21.763500,0.362000,0.369000,0.082847,1.306000,0.053000,1.626000,1.840000,0.218000
Gujarat,Rajkot,Patanvav,70.262400,21.639300,0.459000,0.134000,0.666829,0.071000,0.008000,1.508000,1.751000,0.049000
Gujarat,Rajkot,Dadia,70.732600,22.095900,0.474000,0.364000,0.512681,0.537000,0.025000,1.492000,1.062000,0.051000
Gujarat,Rajkot,Gogavadar,70.880200,21.964900,0.451000,0.376000,0.234674,1.594000,0.013000,1.607000,0.896000,0.120000
Gujarat,Rajkot,Jamwali,70.765100,,0.441000,0.379000,0.612172,1.107000,0.087000,1.520000,1.152000,0.181000
Gujarat,Rajkot,Kolithad1,70.651600,22.019100,0.507000,0.401000,0.062645,0.571000,0.014000,1.657000,1.224000,0.047000
Gujarat,Rajkot,Ribda,70.778500,22.126700,0.457000,0.182000,0.354147,0.541000,0.078000,1.670000,1.194000,0.047000
Gujarat,Rajkot,Jasapur,70.488100,21.884800,0.505000,0.182000,0.352741,1.107000,0.001000,1.508000,1.062000,0.109000
Gujarat,Rajkot,Bhadla,71.086600,22.179000,0.408000,0.209000,0.149224,0.019000,0.012000,1.607000,1.135000,0.184000
Gujarat,Rajkot,Kamlapur,71.199900,22.138200,0.403000,0.379000,0.700379,0.719000,0.012000,1.636000,0.813000,0.237000
Gujarat,Rajkot,Viranagar,71.130000,22.030100,0.448000,0.239000,0.413220,0.728000,0.013000,1.624000,1.045000,0.058000
Gujarat,Rajkot,Jetpur Pithad.,70.640800,21.783500,0.472000,0.361000,0.315277,1.594000,0.019000,1.562000,1.123000,0.049000
Gujarat,Rajkot,Umrali,70.602200,21.910100,0.505000,0.362000,0.460453,0.719000,0.002000,1.617000,0.955000,0.052000
Gujarat,Rajkot,Virpur1,70.692900,21.846600,0.451000,0.216000,0.781403,0.302000,0.042000,1.492000,1.014000,0.262000
Gujarat,Rajkot,Khamta,70.560400,22.466300,0.362000,0.271000,0.689769,0.302000,0.025000,1.508000,1.220000,0.098000
Gujarat,Rajkot,Movaiya,70.627500,22.457900,0.446000,0.185000,0.608421,0.915000,0.010000,1.607000,1.001000,0.079000
Gujarat,Rajkot,Targhari,70.672800,22.382100,0.408000,0.185000,0.479771,1.013000,0.006000,1.563000,0.759000,0.075000
Gujarat,Rajkot,Halenda,71.054100,22.087600,0.446000,0.387000,0.081963,1.013000,0.014000,1.772000,0.704000,0.098000
Gujarat,Rajkot,Ranpur1,70.927400,22.377300,0.604000,0.069000,0.502375,1.306000,0.006000,1.657000,0.955000,0.104000
Gujarat,Rajkot,Sanosara,71.230400,22.298900,0.370000,0.216000,0.353094,1.594000,0.004000,1.626000,1.062000,0.127000
Gujarat,Rajkot,Sardhar2,70.987200,22.135500,0.412000,0.026000,0.694381,0.302000,0.008000,1.492000,0.909000,0.181000
Gujarat,Rajkot,Ganod,70.169300,21.688800,0.434000,0.243000,0.642871,0.506000,0.013000,1.583000,1.194000,0.058000
Gujarat,Rajkot,Upleta1,70.252000,21.729500,0.362000,0.387000,0.458029,1.594000,0.004000,1.520000,0.955000,0.133000
Gujarat,Rajkot,Lalavadar,71.303200,22.128900,0.604000,0.189000,0.338660,0.571000,0.010000,1.520000,0.955000,0.075000
Gujarat,Sabarkantha,Gadha1,72.941700,23.708300,0.459000,0.182000,0.017065,1.013000,0.014000,1.603000,0.813000,0.184000
Gujarat,Sabarkantha,Mathasuliya,73.154400,23.602500,0.420000,0.379000,0.282576,1.112000,0.008000,1.554000,0.704000,0.047000
Gujarat,Sabarkantha,Punasan,73.173600,23.669400,0.505000,0.230000,0.003503,0.245000,0.034000,1.636000,1.224000,0.141000
Gujarat,Sabarkantha,Sakrodiya,73.048000,23.545400,0.472000,0.134000,0.625410,0.537000,0.010000,1.772000,0.759000,0.098000
Gujarat,Sabarkantha,Bhadreshwar(Daramli),72.979200,23.745800,0.441000,0.209000,0.469530,1.323000,0.067000,1.508000,1.227000,0.262000
Gujarat,Sabarkantha,Chandap_Dw,72.853300,23.923300,0.408000,0.387000,0.150235,1.013000,0.087000,1.808000,0.909000,0.080000
Gujarat,Sabarkantha,Idar,73.037500,23.841700,0.379000,0.362000,0.422293,1.633000,0.043000,1.624000,1.227000,0.109000
Gujarat,Sabarkantha,Revas,73.116700,23.820800,0.451000,0.216000,0.209441,0.245000,0.043000,1.551000,1.227000,0.218000
Gujarat,Sabarkantha,Sabalwad,72.963100,23.874200,0.452000,0.026000,0.408337,2.507000,0.067000,1.451000,0.704000,0.075000
Gujarat,Sabarkantha,Hingatiya,73.010600,24.146600,0.472000,0.380000,0.558215,1.107000,0.043000,1.607000,1.227000,0.153000
Gujarat,Sabarkantha,Khedbramha_1,73.050000,24.029200,0.420000,0.271000,0.614111,0.302000,0.087000,1.603000,1.028000,0.105000
Gujarat,Sabarkantha,Matoda,73.008300,24.111100,0.434000,0.401000,0.469436,0.302000,0.043000,1.636000,1.028000,0.075000
Gujarat,Sabarkantha,Silwad,73.116700,24.008300,0.460000,0.403000,0.589769,0.571000,0.006000,1.558000,1.123000,0.127000
Gujarat,Sabarkantha,Poshina2,73.033300,24.375000,0.403000,0.376000,0.176797,0.252000,0.013000,1.583000,1.220000,0.141000
Gujarat,Sabarkantha,Boriya,72.940800,23.242800,0.457000,0.369000,0.118020,1.112000,0.002000,1.674000,1.135000,0.051000
Gujarat,Sabarkantha,Harsol1,73.016700,23.377800,0.472000,0.069000,0.271188,1.480000,0.014000,1.451000,1.840000,0.141000
Gujarat,Sabarkantha,Kesarpura(Mayal),72.948900,23.322200,0.425000,0.398000,0.765049,1.112000,0.053000,1.626000,1.001000,0.181000
Gujarat,Sabarkantha,Umedpura,72.964400,23.303600,0.448000,0.216000,0.790810,0.915000,0.013000,1.492000,0.701000,0.049000
Gujarat,Sabarkantha,Choriwad,73.119400,23.900000,0.459000,0.185000,0.074792,1.480000,0.014000,1.607000,1.043000,0.089000
Gujarat,Sabarkantha,Hatharva,72.985700,23.945000,0.451000,0.069000,0.418810,0.915000,0.034000,1.545000,0.955000,0.055000
Gujarat,Sabarkantha,Kesharpura,73.145300,23.915300,0.370000,0.239000,0.672975,0.961000,0.001000,1.558000,1.308000,0.075000
Gujarat,Sabarkantha,Wadali,73.033300,23.933300,0.474000,0.185000,0.727718,0.541000,0.034000,1.520000,0.701000,0.104000
Gujarat,Sabarkantha,Abhapur,73.258100,23.964200,0.460000,0.373000,0.079472,2.507000,0.012000,1.651000,1.751000,0.055000
Gujarat,Sabarkantha,Atarsumba1,73.208300,23.986100,0.398000,0.185000,0.235157,0.961000,0.010000,1.617000,1.028000,0.069000
Gujarat,Sabarkantha,Kherwada,73.233600,23.969400,0.446000,0.362000,0.133163,2.507000,0.014000,1.451000,1.227000,0.051000
Gujarat,Sabarkantha,Vijaynagar1,73.354200,24.008300,0.420000,0.380000,0.453183,0.245000,0.002000,1.461000,1.751000,0.075000
Gujarat,Surat,Allu,73.188100,21.067600,0.505000,0.379000,0.261629,0.071000,0.019000,1.563000,1.147000,0.098000
Gujarat,Surat,Bedkuva,73.288100,21.185100,0.604000,0.379000,0.300025,1.422000,0.013000,1.545000,1.840000,0.172000
Gujarat,Surat,Mota,73.069700,21.170600,0.441000,0.189000,0.194395,0.719000,0.056000,1.581000,0.801000,0.069000
Gujarat,Surat,Sarbhon,73.088900,21.060300,0.370000,0.362000,0.215873,0.506000,0.011000,1.551000,1.135000,0.049000
Gujarat,Surat,Ten-Bardoli,73.100300,21.115500,0.403000,0.209000,0.629779,1.112000,0.043000,1.461000,1.147000,0.080000
Gujarat,Surat,Kathor,72.930100,21.293400,0.441000,0.398000,0.541601,0.506000,0.078000,1.583000,1.001000,0.058000
Gujarat,Surat,Vaheval,73.271400,20.880100,0.505000,0.182000,0.132487,1.323000,0.013000,1.562000,0.813000,0.153000
Gujarat,Surat,Kasal,73.214500,21.291100,0.400000,0.271000,0.200048,0.908000,0.001000,1.628000,0.701000,0.052000
Gujarat,Surat,Mandvi2,73.300300,21.257400,0.459000,0.239000,0.501880,1.107000,0.034000,1.520000,0.813000,0.181000
Gujarat,Surat,Miyawadi,73.227200,21.224100,0.425000,0.369000,0.719234,1.650000,0.010000,1.607000,1.043000,0.055000
Gujarat,Surat,Moti Sarkui,73.360400,21.300100,0.449000,0.401000,0.640320,1.109000,0.010000,1.563000,1.194000,0.069000
Gujarat,Surat,Nogama,73.127200,21.322400,0.452000,0.216000,0.464303,0.019000,0.004000,1.508000,1.135000,0.133000
Gujarat,Surat,Ognisa,73.256400,21.405700,0.449000,0.209000,0.253224,0.537000,0.014000,1.581000,1.001000,0.080000
Gujarat,Surat,Parvat,73.250600,21.369600,0.449000,0.026000,0.476271,0.908000,0.006000,1.551000,0.834000,0.069000
Gujarat,Surat,Raghipura,73.264200,21.362900,0.449000,0.361000,0.123998,0.908000,0.013000,1.554000,1.001000,0.127000
Gujarat,Surat,Ushker,73.098100,21.340600,0.354000,0.104000,0.723463,0.043000,0.013000,1.451000,0.834000,0.153000
Gujarat,Surat,Bhatkol,72.969900,21.378800,0.452000,0.410000,0.713318,0.571000,0.043000,1.603000,1.840000,0.052000
Gujarat,Surat,Olpad2,72.753700,21.337100,0.472000,0.266000,0.463238,0.252000,0.002000,1.670000,0.701000,0.079000
Gujarat,Surat,Wadoli,72.831600,21.429900,0.505000,0.182000,0.291980,1.480000,0.067000,1.808000,1.062000,0.075000
Gujarat,Surat,Jiav,72.835300,21.115100,0.472000,0.364000,0.334883,2.348000,0.042000,1.674000,1.135000,0.058000
Gujarat,Surat,Sultanabad,72.719300,21.084200,0.425000,0.401000,0.422656,1.633000,0.078000,1.583000,0.955000,0.047000
Gujarat,Surat,Katradevi,73.420200,21.430100,0.452000,0.398000,0.403539,0.019000,0.014000,1.603000,1.152000,0.105000
Gujarat,Surat,Pinpur,73.481500,21.447700,0.422000,0.403000,0.617797,0.396000,0.001000,1.651000,1.028000,0.058000
Gujarat,Surendranagar,Bamanbor,71.037300,22.414700,0.398000,0.410000,0.517408,1.109000,0.078000,1.659000,0.896000,0.075000
Gujarat,Surendranagar,Chotila,71.196800,22.405600,0.425000,0.379000,0.179180,1.109000,0.042000,1.520000,1.751000,0.104000
Gujarat,Surendranagar,Gunda,71.138600,22.270800,0.449000,0.239000,0.029448,0.571000,0.014000,1.508000,0.704000,0.237000
